customer_id,churn,age,gender,marital_status,education_level,dependent_count,occupation_type,annual_income,income_band,income_category,city_tier,region,customer_segment,tenure_months,onboarding_channel,relationship_type,number_of_products,primary_account_type,card_category,customer_lifetime_value,loyalty_program_member,referral_count,last_contacted_days,relationship_manager_assigned,avg_monthly_balance,current_balance,balance_decline_percentage,monthly_transaction_count,monthly_transaction_value,cash_withdrawal_count,upi_transaction_count,debit_card_transaction_count,net_banking_transaction_count,account_inactive_days,total_trans_amt,total_trans_count,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_open_to_buy,total_revolving_bal,savings_account_flag,current_account_flag,credit_card_flag,personal_loan_flag,home_loan_flag,auto_loan_flag,fixed_deposit_flag,investment_product_flag,insurance_product_flag,demat_account_flag,credit_card_limit,credit_card_spend,credit_utilization_ratio,minimum_due_paid_flag,late_credit_card_payment_count,loan_outstanding_amount,emi_amount,emi_payment_delay_count,loan_default_risk_score,prepayment_flag,mobile_app_login_count,website_login_count,digital_transaction_ratio,last_login_days,failed_login_count,app_rating_given,paperless_statement_enabled,digital_service_usage_score,mobile_banking_active_flag,email_open_rate,total_complaints,complaint_resolution_time,unresolved_complaint_count,branch_visit_count,call_center_interaction_count,relationship_manager_interaction_count,service_request_count,escalation_count,satisfaction_score,nps_score,campaign_received_count,campaign_response_count,cross_sell_offer_count,upsell_offer_count,retention_offer_received,retention_offer_accepted,last_campaign_response_days,discount_or_fee_waiver_received,competitor_bank_offer_awareness,customer_feedback_sentiment,monthly_income_estimate,credit_utilization_3m_avg,credit_utilization_6m_avg,avg_quarterly_balance,total_digital_logins,debt_to_income_ratio,digital_engagement_index
133980,0,47,Female,Married,Unknown,5,Salaried,22394,Low,Unknown,Tier 3,East,Mass,41,Mobile App,Lending,1,Savings,Blue,4229.61,1,2,38,0,10470.0,11694.0,-3.69,5,344.83,3,20,7,3,64,4138,64,0.679,0.561,676.0,1999,1,0,1,0,0,0,0,0,1,0,2675,2809.0,0.747,1,2,0.0,0.0,0,39.9,0,24,9,0.909,5,1,,1,71.5,1,0.458,1,1,0,2,3,0,1,0,4.2,28,4,0,2,2,0,0,31,0,Low,Positive,1361,0.748,0.607,31833.0,33,0.0,60.2
133981,0,42,Female,Married,Unknown,3,Self-Employed,35935,Lower-Middle,Less than $40K,Tier 2,South,Affluent,31,Mobile App,Lending,2,Savings,Blue,5180.58,1,0,52,1,30831.0,31651.0,13.92,10,1232.67,9,19,7,7,113,14792,120,0.962,0.875,2940.0,0,1,1,1,0,0,0,0,0,0,1,2940,3087.0,0.0,1,0,0.0,0.0,0,43.8,0,18,13,0.786,19,1,4.5,1,60.3,1,0.648,0,0,0,2,2,5,0,0,2.3,52,5,0,2,1,0,0,126,0,Medium,Positive,3422,0.031,0.009,97042.0,31,0.0,53.3
133982,0,54,Female,Single,High School,2,Retired,37062,Lower-Middle,Less than $40K,Tier 2,South,Mass,48,Mobile App,Savings Only,1,Salary,Blue,10185.63,1,1,18,0,6137.0,7678.0,-4.39,6,415.08,3,16,15,8,111,4981,82,0.622,0.864,961.0,556,1,1,1,0,0,0,1,1,1,1,1517,1593.0,0.367,1,2,0.0,0.0,0,38.2,0,18,10,0.929,37,1,,1,62.4,1,0.297,0,0,0,2,2,0,1,0,3.7,69,2,0,4,3,0,0,69,1,Low,Neutral,3592,0.364,0.464,18465.0,28,0.0,55.7
133983,0,51,Male,Single,Graduate,1,Salaried,74678,Middle,$60K - $80K,Tier 2,South,HNI,39,Online,Lending,3,Savings,Blue,12318.38,0,2,29,1,40435.0,47947.0,10.21,1,99.58,7,12,10,4,98,1195,18,0.492,0.8,6279.0,2517,1,0,1,0,1,0,1,1,0,0,8796,827.0,0.286,0,1,74220.0,2634.0,0,22.1,0,23,17,0.788,6,2,4.0,1,60.8,1,0.881,1,1,0,3,2,7,3,0,2.9,55,6,1,2,3,0,0,22,0,Medium,Positive,7062,0.24,0.353,122277.0,40,0.4233,55.0
133984,0,54,Male,Single,Doctorate,3,Salaried,75942,Middle,$60K - $80K,Tier 1,South,Affluent,41,Branch,Lending,4,Savings,Blue,27700.96,0,1,11,1,6498.0,7572.0,-0.82,6,249.92,6,21,7,6,78,2999,75,0.662,0.786,9110.0,0,1,0,1,0,1,0,1,1,1,1,9110,1899.0,0.0,1,2,101097.0,4240.0,0,22.2,0,21,7,0.85,26,1,,0,53.7,1,0.41,1,5,0,2,3,5,2,0,4.8,55,3,0,0,0,0,0,118,0,Not Aware,Positive,7412,0.0,0.056,18924.0,28,0.67,49.2
133985,0,40,Female,Married,Graduate,4,Self-Employed,18000,Low,Less than $40K,Tier 2,South,Affluent,28,DSA,Premium,6,Savings,Blue,3895.84,1,1,22,0,9752.0,7469.0,3.88,5,410.08,7,16,13,4,64,4921,65,0.823,0.806,749.3,689,1,0,1,1,0,0,1,0,1,0,1438,1510.0,0.479,1,2,103155.0,2162.0,0,35.3,1,25,12,0.825,16,2,,1,65.0,1,0.794,2,1,0,1,2,0,0,0,4.8,47,2,0,2,0,0,0,20,0,High,Positive,1127,0.448,0.383,29956.0,37,1.4413,59.8
133986,1,40,Female,Married,College,1,Salaried,62649,Middle,$40K - $60K,Tier 3,East,HNI,36,Online,Premium,4,Savings,Blue,9170.73,1,0,78,1,2143.0,2618.0,12.62,3,204.92,3,16,8,6,75,2459,43,0.644,0.536,48.0,1689,1,0,1,1,1,0,0,1,1,0,1737,1370.0,0.972,0,1,87029.0,3070.0,3,70.9,0,13,5,0.909,28,2,,0,54.4,1,0.194,3,1,0,4,4,0,4,0,4.2,57,9,0,3,2,0,0,209,0,High,Negative,7123,0.924,0.72,6500.0,18,0.588,40.9
133987,0,34,Female,Married,Doctorate,1,Salaried,77737,Middle,Unknown,Tier 1,North,Affluent,25,Mobile App,Savings Only,4,Savings,Blue,14928.64,1,0,19,1,34688.0,28173.0,11.59,4,224.08,10,14,7,8,107,2689,57,1.399,0.781,249.0,2069,1,1,1,1,0,0,1,1,1,0,2318,2144.0,0.893,1,1,88509.0,4175.0,1,24.8,0,29,10,0.744,18,1,5.0,0,55.2,1,0.486,2,1,0,2,3,6,4,0,3.0,42,1,0,1,0,0,0,37,0,Low,Positive,7305,0.816,0.791,106606.0,39,0.6445,48.2
133988,0,65,Female,Married,High School,2,Homemaker,49504,Lower-Middle,$40K - $60K,Tier 3,West,Mass,45,Mobile App,Multi-Product,6,Savings,Blue,15216.48,0,0,32,1,58148.0,56002.0,-6.95,2,135.58,3,14,10,4,78,1627,26,1.193,1.0,1144.0,1514,1,0,1,0,0,0,0,1,0,0,2658,714.0,0.57,1,1,0.0,0.0,0,14.0,0,31,8,0.903,6,0,,0,57.8,1,0.788,2,1,0,4,2,6,1,0,4.3,0,3,0,1,0,0,0,42,0,Medium,Positive,4066,0.502,0.363,174695.0,39,0.0,53.0
133989,0,46,Male,Married,Unknown,2,Salaried,73624,Middle,$60K - $80K,Tier 3,Central,Affluent,39,Mobile App,Savings Only,2,Savings,Silver,21286.48,0,0,91,1,7117.0,6040.0,8.47,8,754.92,8,17,6,5,35,9059,100,0.67,0.562,28204.0,2175,0,1,1,1,0,1,1,0,1,0,30379,5539.0,0.072,1,1,28459.0,818.0,0,8.1,0,25,15,0.778,39,3,,1,62.3,1,0.292,3,1,0,1,1,5,1,0,3.1,40,4,1,0,2,0,0,20,0,Not Aware,Positive,6776,0.103,0.039,22262.0,40,0.1333,62.2
133990,0,50,Male,Single,College,1,Salaried,88667,Upper-Middle,$80K - $120K,Tier 1,North,HNI,39,Mobile App,Premium,4,Current,Blue,27327.92,1,1,2,1,11591.0,10842.0,6.97,7,409.67,5,16,10,8,92,4916,87,0.727,0.642,3849.0,2007,1,0,1,0,1,0,1,1,1,1,5856,3521.0,0.343,1,0,56500.0,2714.0,0,41.5,0,20,8,0.872,37,1,3.9,1,66.3,1,0.66,0,0,0,2,2,7,0,0,3.7,-15,2,0,2,3,0,0,18,0,Low,Positive,6715,0.365,0.27,34767.0,28,0.3673,59.7
133991,0,41,Male,Married,Graduate,2,Homemaker,77964,Middle,$60K - $80K,Tier 3,Central,HNI,37,Online,Multi-Product,1,Current,Blue,21213.85,0,0,2,1,29759.0,32124.0,-5.93,6,447.42,6,10,14,12,73,5369,75,0.697,0.596,2615.0,1171,1,1,1,0,0,0,0,0,0,1,3786,2301.0,0.309,0,1,0.0,0.0,0,42.1,0,22,12,0.857,14,1,,0,55.9,1,0.443,1,3,0,2,1,2,4,0,3.8,64,2,0,2,3,0,0,4,0,Medium,Positive,7987,0.249,0.296,87346.0,34,0.0,46.3
133992,0,43,Female,Divorced,College,3,Self-Employed,20120,Low,Less than $40K,Tier 1,North,Affluent,31,Branch,Lending,6,Current,Blue,5901.44,1,0,24,0,21065.0,18826.0,-13.26,6,400.17,9,7,11,8,137,4802,82,0.756,0.864,1477.0,0,1,0,1,1,0,1,0,1,0,0,1477,1551.0,0.0,1,2,75922.0,1970.0,0,28.4,1,19,8,0.743,19,0,3.7,0,49.2,1,0.433,1,1,0,3,3,0,0,0,3.0,40,5,1,1,2,0,0,24,0,Medium,Positive,1439,0.014,0.081,62967.0,27,1.175,34.5
133993,0,29,Female,Married,Graduate,1,Salaried,40897,Lower-Middle,Unknown,Tier 3,West,Mass,19,Referral,Savings Only,3,Current,Blue,6128.83,0,1,14,1,39394.0,50333.0,-2.73,4,146.42,7,21,7,6,100,1757,48,0.558,0.548,244.0,1465,0,0,1,1,0,0,1,0,0,0,1709,719.0,0.857,1,3,234405.0,7652.0,0,48.1,0,20,7,0.829,14,0,4.7,1,59.8,1,0.446,1,1,0,7,4,4,4,0,3.9,49,1,0,1,1,0,0,2,0,Low,Positive,2939,0.8,0.625,122086.0,27,2.2453,58.8
133994,0,41,Female,Married,Graduate,3,Salaried,36736,Lower-Middle,Less than $40K,Tier 1,North,Mass,29,Mobile App,Lending,6,Savings,Blue,6947.23,0,0,18,0,15207.0,16520.0,12.9,5,356.25,6,17,9,9,103,4275,61,0.731,0.649,691.0,1268,1,1,1,1,0,0,0,1,0,0,1959,2057.0,0.647,1,1,68869.0,1525.0,1,48.3,0,29,6,0.854,9,1,2.1,0,60.4,1,0.433,0,0,0,1,1,0,1,0,4.3,100,8,2,3,1,0,0,20,0,Not Aware,Neutral,3543,0.588,0.658,48043.0,35,0.4981,45.8
133995,0,58,Female,Single,Post-Graduate,3,Homemaker,44194,Lower-Middle,Less than $40K,Tier 3,Central,Mass,54,DSA,Savings Only,4,Current,Blue,18877.74,1,1,83,0,46729.0,41194.0,-0.43,6,345.67,4,17,9,8,82,4148,79,0.694,0.756,8886.0,0,0,1,1,0,0,0,1,0,1,0,8886,1665.0,0.0,1,0,0.0,0.0,0,26.1,0,10,8,0.895,20,0,4.1,0,49.1,1,0.43,2,1,0,6,3,0,1,0,2.5,25,8,0,1,1,0,0,4,0,Low,Positive,4756,0.0,0.109,144091.0,18,0.0,42.0
133996,1,38,Male,Single,College,3,Salaried,84078,Upper-Middle,$80K - $120K,Tier 2,North,Affluent,26,Referral,Multi-Product,3,Savings,Blue,9949.61,0,0,49,1,2768.0,2661.0,8.89,2,132.08,4,13,5,3,108,1585,32,0.399,0.455,1438.3,0,1,0,1,0,1,0,0,0,1,0,1438,1117.0,0.0,1,2,76095.0,2364.0,3,72.0,0,16,9,0.84,115,1,5.0,0,47.2,1,0.426,0,0,0,4,2,1,2,0,1.3,24,0,0,2,0,1,0,194,1,Low,Negative,5905,0.006,0.0,8321.0,25,0.3374,40.1
133997,1,57,Male,Divorced,Unknown,2,Self-Employed,86137,Upper-Middle,$120K +,Tier 2,West,Affluent,38,Branch,Savings Only,1,Savings,Blue,15691.7,0,0,246,1,5445.0,6231.0,11.94,3,236.33,1,16,8,8,66,2836,41,0.62,0.281,23263.0,1116,1,1,1,0,0,0,0,0,0,0,24379,1880.0,0.046,0,2,0.0,0.0,0,51.9,0,20,10,0.97,51,1,,1,64.6,1,0.63,2,15,0,0,4,1,3,0,3.1,10,4,0,2,0,1,0,50,1,Medium,Neutral,4744,0.007,0.09,15906.0,30,0.0,56.2
133998,0,50,Female,Married,Doctorate,4,Self-Employed,49695,Lower-Middle,Unknown,Tier 1,West,HNI,38,DSA,Premium,6,Savings,Blue,9839.29,0,2,1,1,5110.0,4131.0,6.82,5,302.67,5,15,12,6,135,3632,62,0.942,0.676,21290.0,2402,1,0,1,0,1,1,0,1,1,1,23692,2296.0,0.101,0,1,24417.0,721.0,1,15.1,0,26,11,0.868,16,2,,1,68.4,1,0.528,1,1,0,2,2,3,2,0,5.0,63,5,1,0,1,0,0,9,0,Low,Positive,3834,0.052,0.15,16184.0,37,0.1741,63.9
133999,0,55,Male,Single,Doctorate,1,Salaried,65159,Middle,$60K - $80K,Tier 1,East,Affluent,36,Online,Multi-Product,3,Savings,Blue,18002.38,1,0,28,0,48329.0,55888.0,-2.16,5,320.67,7,22,12,3,90,3848,68,0.839,0.619,14055.0,1166,1,1,1,0,1,1,1,0,1,1,15221,2538.0,0.077,1,0,238758.0,6988.0,0,28.4,0,17,13,0.841,25,0,,1,66.4,1,0.539,2,1,0,6,3,0,1,0,5.0,49,4,0,1,1,0,0,60,0,Low,Neutral,4673,0.065,0.044,146518.0,30,1.2869,59.7
134000,0,26,Male,Unknown,College,0,Self-Employed,21721,Low,Less than $40K,Tier 2,East,Mass,13,Online,Multi-Product,6,Salary,Blue,1362.65,1,1,25,0,48932.0,61382.0,14.39,5,276.92,4,14,10,5,32,3323,61,0.678,0.525,4924.0,789,0,0,1,1,0,0,1,0,1,1,5713,2417.0,0.138,1,1,404236.0,9057.0,1,33.3,0,18,7,0.879,1,0,4.4,0,48.5,1,0.438,1,3,0,4,2,0,1,0,5.0,58,5,1,5,2,0,0,128,0,Medium,Neutral,1606,0.156,0.093,145177.0,25,5.0,46.3
134001,0,36,Female,Married,College,4,Self-Employed,26130,Low,Less than $40K,Tier 1,Central,Mass,36,Online,Savings Only,6,NRE/NRO,Blue,8636.09,1,1,8,0,5801.0,6726.0,-0.33,6,417.08,7,26,13,4,124,5005,76,0.774,0.767,716.0,1750,0,1,1,1,0,0,1,1,1,0,2466,2589.0,0.71,0,2,68611.0,1883.0,0,34.5,0,15,8,0.86,14,1,4.7,1,53.7,1,0.445,2,4,0,1,1,0,3,0,5.0,26,7,2,1,1,1,0,35,0,Not Aware,Positive,2104,0.643,0.626,16808.0,23,0.8648,57.0
134002,1,48,Male,Married,College,2,Retired,117909,Upper-Middle,$80K - $120K,Tier 1,South,HNI,38,Online,Lending,2,Savings,Blue,10245.25,0,0,314,1,4464.0,5908.0,-2.13,1,64.42,2,15,4,4,75,773,17,0.531,0.133,2111.0,0,1,0,1,0,0,0,1,1,0,1,2111,608.0,0.0,0,1,0.0,0.0,0,31.5,0,12,9,0.92,57,2,,0,48.6,1,0.311,2,24,0,2,3,0,5,0,4.2,39,4,0,3,0,0,0,36,0,High,Positive,13067,0.0,0.067,14019.0,21,0.0,42.2
134003,0,33,Female,Divorced,High School,2,Salaried,53081,Middle,Unknown,Tier 2,North,Mass,15,Online,Savings Only,3,Current,Blue,5809.97,0,0,16,0,8323.0,8348.0,-1.92,5,338.5,7,20,12,10,104,4062,65,0.75,0.711,9725.0,0,1,0,1,0,0,1,1,0,0,1,9725,2561.0,0.0,1,0,55220.0,1481.0,1,37.4,0,23,11,0.857,8,1,4.4,0,53.7,1,0.295,1,1,0,6,4,0,2,0,3.5,7,3,0,1,2,0,0,51,0,Not Aware,Positive,4203,0.0,0.138,24594.0,34,0.3348,41.5
134004,0,54,Female,Married,Doctorate,2,Business Owner,44349,Lower-Middle,$40K - $60K,Tier 2,Central,Mass,43,Branch,Multi-Product,5,Savings,Blue,16109.14,1,0,81,1,18564.0,16383.0,-6.32,6,330.0,10,22,8,9,107,3960,79,0.785,0.756,824.0,1398,1,1,1,0,0,0,1,0,0,0,2222,2327.0,0.629,1,2,0.0,0.0,0,45.9,0,30,11,0.796,16,0,,1,68.5,1,0.414,1,1,0,3,2,2,0,0,3.5,18,4,0,2,0,1,1,28,0,Not Aware,Negative,3094,0.585,0.461,54889.0,41,0.0,60.0
134005,1,49,Male,Married,Uneducated,2,Salaried,87644,Upper-Middle,$80K - $120K,Tier 2,South,Affluent,43,Mobile App,Savings Only,1,Salary,Blue,17978.95,1,0,91,1,5080.0,3811.0,29.89,2,80.08,2,13,7,9,116,961,32,0.716,0.524,3184.0,2517,1,1,1,0,0,0,0,0,1,0,5701,769.0,0.442,0,1,0.0,0.0,0,12.9,0,18,5,0.935,29,1,,0,55.3,1,0.149,2,5,0,2,3,1,3,0,2.1,-32,5,0,1,2,1,0,71,0,Medium,Positive,6530,0.383,0.419,15328.0,23,0.0,46.6
134006,0,45,Male,Married,Graduate,5,Self-Employed,70600,Middle,$60K - $80K,Tier 2,West,Affluent,38,Referral,Lending,5,Savings,Blue,15845.22,1,2,22,1,15406.0,19252.0,-5.63,10,1263.58,5,14,8,9,33,15163,124,0.713,0.746,8983.0,0,1,0,1,0,0,0,1,0,1,0,8983,7353.0,0.0,1,0,0.0,0.0,0,16.0,0,21,9,0.861,24,1,3.4,0,57.2,1,0.517,2,2,0,4,4,6,3,0,3.5,37,6,1,1,0,0,0,121,0,Low,Positive,5985,0.0,0.103,47095.0,30,0.0,42.9
134007,0,46,Female,Divorced,High School,2,Salaried,39418,Lower-Middle,Less than $40K,Tier 3,East,Mass,41,Referral,Savings Only,1,Savings,Blue,10406.49,0,0,1,0,11581.0,11456.0,-6.38,6,345.33,5,10,12,8,69,4144,73,0.573,0.78,1034.0,1807,1,0,1,1,0,0,1,0,0,0,2841,1896.0,0.636,1,2,15472.0,618.0,0,6.8,0,25,20,0.857,18,0,3.6,0,54.5,1,0.455,1,1,0,4,2,0,1,0,3.7,78,5,1,3,1,1,1,89,0,Medium,Positive,3960,0.615,0.542,34919.0,45,0.1881,44.6
134008,0,35,Female,Married,Graduate,1,Self-Employed,45970,Lower-Middle,$40K - $60K,Tier 2,West,Affluent,29,Online,Multi-Product,4,Savings,Blue,11448.04,1,2,16,0,4563.0,4152.0,13.96,4,167.08,4,22,6,9,87,2005,50,1.631,1.174,646.0,1877,1,1,1,0,0,0,0,1,0,0,2523,1390.0,0.744,0,1,0.0,0.0,0,33.2,0,22,8,0.902,16,3,2.9,1,66.9,1,0.593,2,1,0,3,2,0,0,0,4.0,94,2,0,4,1,0,0,42,0,Low,Positive,3386,0.716,0.685,14614.0,30,0.0,61.5
134009,1,43,Female,Single,Graduate,3,Business Owner,54045,Middle,$40K - $60K,Tier 1,North,Mass,26,Online,Multi-Product,3,Current,Blue,6469.91,0,0,115,1,2340.0,3101.0,3.3,3,220.5,1,12,7,11,76,2646,41,0.703,0.464,2867.0,0,1,0,1,0,0,1,0,0,1,0,2867,1599.0,0.0,0,3,18085.0,589.0,2,57.5,0,19,8,0.968,180,3,,0,53.2,1,0.042,2,13,0,1,2,1,6,0,3.3,48,6,0,1,0,1,0,187,1,High,Neutral,5028,0.038,0.006,6475.0,27,0.1308,40.6
134010,0,47,Male,Married,Unknown,4,Salaried,91506,Upper-Middle,$80K - $120K,Tier 3,Central,Affluent,35,Branch,Lending,3,Savings,Blue,17573.21,1,1,40,1,6613.0,5490.0,-12.79,2,130.83,7,15,9,7,104,1570,31,0.632,0.722,4159.0,1430,1,0,1,0,0,1,0,1,0,0,5589,1236.0,0.256,1,0,94177.0,2409.0,0,42.8,0,14,12,0.816,12,1,,1,56.4,1,0.096,1,8,0,2,4,5,3,0,3.3,39,2,0,2,0,0,0,4,0,Not Aware,Positive,7242,0.222,0.17,19322.0,26,0.3159,53.5
134011,0,51,Male,Divorced,Uneducated,2,Salaried,101635,Upper-Middle,$80K - $120K,Tier 2,North,HNI,40,Mobile App,Savings Only,1,Savings,Blue,33127.9,1,1,70,1,10393.0,7303.0,-9.31,8,629.58,1,12,9,6,85,7555,96,0.727,0.574,23453.0,0,0,0,1,1,0,0,1,1,0,0,23453,3523.0,0.0,1,2,96905.0,4603.0,0,5.5,0,12,9,0.964,4,1,,1,61.2,1,0.304,4,9,0,3,3,4,1,0,3.6,63,6,1,1,0,0,0,50,0,Not Aware,Positive,9279,0.0,0.0,30796.0,21,0.5435,52.0
134012,0,53,Female,Married,Uneducated,3,Salaried,44104,Lower-Middle,$40K - $60K,Tier 2,Central,Mass,42,Referral,Premium,6,Savings,Blue,13186.11,1,0,19,0,35426.0,32835.0,5.88,6,369.67,2,14,10,4,39,4436,74,0.658,0.542,833.0,1460,1,0,1,1,1,1,1,0,0,0,2293,2408.0,0.637,1,2,82268.0,2457.0,0,30.5,1,21,10,0.933,22,2,,1,66.5,1,0.418,1,1,0,1,2,0,2,0,3.4,78,3,0,1,0,0,0,29,0,Low,Positive,3051,0.587,0.606,104913.0,31,0.6685,62.9
134013,0,52,Male,Married,Graduate,3,Salaried,105701,Upper-Middle,$80K - $120K,Tier 2,South,HNI,42,Branch,Multi-Product,5,Savings,Blue,24900.88,0,3,3,0,14251.0,18669.0,14.65,2,98.42,6,16,6,7,79,1181,30,0.631,1.0,15963.0,1339,1,0,1,0,1,0,0,0,0,1,17302,663.0,0.077,0,1,22464.0,873.0,1,40.9,0,20,7,0.829,18,1,,1,65.0,1,0.522,1,1,0,2,4,0,3,0,3.0,26,2,0,1,2,0,0,93,0,Low,Positive,10166,0.083,0.101,43510.0,27,0.0991,57.1
134014,0,37,Male,Unknown,Uneducated,3,Retired,94660,Upper-Middle,$80K - $120K,Tier 2,South,Affluent,36,DSA,Lending,4,Savings,Blue,27021.05,0,3,38,0,42324.0,48512.0,6.84,6,306.0,6,21,5,4,61,3672,75,0.886,0.923,7989.0,1793,1,0,1,0,0,0,1,1,0,0,9782,2389.0,0.183,1,2,0.0,0.0,0,18.7,0,19,8,0.833,25,1,2.2,1,60.2,1,0.2,1,7,0,3,3,0,1,0,3.2,77,3,0,1,1,1,1,56,0,Medium,Neutral,7850,0.175,0.127,127044.0,27,0.0,54.4
134015,0,32,Male,Married,High School,0,Salaried,76312,Middle,$60K - $80K,Tier 2,West,Affluent,26,Mobile App,Lending,5,Savings,Blue,12092.71,0,1,18,0,21870.0,23719.0,-1.74,4,171.33,4,10,5,9,71,2056,49,0.904,0.633,3613.0,1784,1,0,1,0,0,1,0,0,1,1,5397,1381.0,0.331,1,0,169491.0,6570.0,0,23.9,0,20,9,0.857,4,3,2.4,1,64.3,1,0.212,0,0,0,2,3,0,1,0,5.0,45,3,0,1,2,0,0,60,0,Low,Positive,7516,0.294,0.336,65526.0,29,1.0331,62.5
134016,0,50,Male,Single,Unknown,3,Salaried,42512,Lower-Middle,$40K - $60K,Tier 2,North,Affluent,39,Mobile App,Lending,4,Savings,Blue,12640.46,0,0,163,1,19462.0,18784.0,-7.17,5,308.5,7,9,7,5,96,3702,64,0.729,0.829,11449.0,2060,1,0,1,1,1,0,1,0,0,0,13509,2016.0,0.152,1,0,17682.0,640.0,0,36.5,0,25,16,0.75,29,0,,1,60.2,1,0.597,1,4,0,2,1,5,1,0,5.0,50,5,1,1,1,0,0,31,0,Medium,Positive,2779,0.135,0.139,59700.0,41,0.1807,57.6
134017,1,47,Female,Married,Graduate,1,Self-Employed,48930,Lower-Middle,$40K - $60K,Tier 3,West,Affluent,35,Mobile App,Lending,3,Savings,Blue,8098.7,0,0,157,0,5281.0,4024.0,5.35,3,189.67,5,13,6,2,116,2276,40,0.809,0.538,1438.3,0,1,0,1,0,0,1,0,0,0,0,1438,1097.0,0.0,0,2,6347.0,195.0,0,32.3,0,12,5,0.808,49,4,,0,46.8,1,0.109,6,37,4,2,5,0,3,0,3.0,54,5,0,5,1,1,0,92,0,Medium,Neutral,3952,0.0,0.0,15257.0,17,0.0478,38.4
134018,0,51,Male,Married,High School,1,Salaried,18000,Low,Less than $40K,Tier 2,South,Mass,41,Mobile App,Savings Only,3,Salary,Blue,5715.14,1,0,26,0,13751.0,10650.0,-2.73,6,359.33,4,15,9,7,142,4312,81,0.623,0.723,1438.3,0,1,0,1,0,0,0,0,0,1,0,1438,1510.0,0.0,1,0,0.0,0.0,0,25.5,0,20,9,0.886,13,1,5.0,0,55.2,1,0.483,2,1,0,4,3,0,3,0,1.5,-23,7,1,1,0,0,0,45,0,Not Aware,Positive,1161,0.0,0.001,40810.0,29,0.0,48.3
134019,0,39,Female,Married,Unknown,2,Self-Employed,32884,Lower-Middle,Less than $40K,Tier 3,South,Affluent,32,Online,Savings Only,6,Savings,Blue,7122.11,0,1,63,0,73686.0,97605.0,10.01,2,150.0,6,15,15,10,98,1800,33,1.048,0.5,1129.0,1395,1,0,1,0,0,0,0,1,0,0,2524,797.0,0.553,1,0,0.0,0.0,0,17.0,0,13,12,0.87,38,2,,1,57.8,1,0.722,1,5,0,7,0,0,0,0,3.6,-9,2,0,2,1,0,0,98,0,Not Aware,Positive,2981,0.511,0.516,230958.0,25,0.0,54.9
134020,1,45,Male,Unknown,High School,5,Student,62080,Middle,$60K - $80K,Tier 1,East,Affluent,40,Mobile App,Lending,3,Savings,Blue,10675.94,1,0,125,1,5733.0,6802.0,14.02,2,177.67,1,6,6,8,111,2132,31,1.23,0.107,1438.3,0,1,0,1,1,0,0,0,1,0,0,1438,1510.0,0.0,1,1,173809.0,5075.0,4,35.8,1,14,9,0.952,19,2,,0,50.2,1,0.338,2,14,0,1,1,0,3,0,3.0,-83,5,0,1,1,1,0,317,0,Low,Positive,3993,0.0,0.179,17856.0,23,0.981,45.0
134021,0,43,Female,Single,Graduate,3,Self-Employed,41322,Lower-Middle,Less than $40K,Tier 1,Central,Affluent,30,Mobile App,Savings Only,3,Savings,Blue,6187.08,0,3,27,1,10998.0,11175.0,-6.98,5,329.67,7,17,12,6,106,3956,71,0.695,0.732,1886.0,2189,1,0,1,0,0,0,0,1,1,0,4075,1968.0,0.537,1,2,0.0,0.0,0,24.1,0,12,12,0.833,8,1,,0,46.3,1,0.518,0,0,0,3,1,7,3,0,3.7,-6,6,0,2,0,0,0,10,0,Low,Positive,4269,0.526,0.423,32932.0,24,0.0,34.6
134022,0,26,Male,Married,Graduate,0,Salaried,40950,Lower-Middle,Less than $40K,Tier 2,North,Mass,36,Online,Premium,5,Savings,Blue,9470.72,1,1,8,0,6832.0,8823.0,11.32,5,289.75,6,10,10,3,87,3477,65,0.793,0.667,9916.0,0,1,0,1,0,0,1,0,0,1,0,9916,1891.0,0.0,0,3,107521.0,4494.0,1,17.0,1,17,2,0.793,19,3,,1,57.2,1,0.447,2,1,0,3,4,0,1,0,3.6,74,7,0,3,0,0,0,86,0,Medium,Positive,4208,0.031,0.003,21186.0,19,1.3169,52.1
134023,0,43,Male,Married,Post-Graduate,2,Self-Employed,122050,High,$120K +,Tier 1,Central,HNI,36,Branch,Savings Only,3,NRE/NRO,Blue,36556.06,0,0,37,1,9052.0,9037.0,10.81,5,337.83,6,18,17,8,90,4054,68,0.639,0.7,9354.0,1346,1,0,1,0,1,0,1,1,1,1,10700,2239.0,0.126,0,1,151058.0,3068.0,0,1.0,1,20,13,0.878,21,3,2.0,1,63.2,1,0.188,1,1,0,6,2,5,2,0,4.6,31,1,0,3,1,0,0,29,0,Low,Positive,8826,0.041,0.23,27486.0,33,0.3016,56.4
134024,0,46,Female,Married,Unknown,2,Salaried,18000,Low,Less than $40K,Tier 2,South,Mass,36,Online,Multi-Product,2,Savings,Blue,4309.15,1,1,4,0,4168.0,5138.0,1.06,6,343.08,3,18,8,3,90,4117,76,0.788,1.111,1484.0,1639,0,1,1,1,0,0,0,0,1,0,3123,2975.0,0.525,1,1,62778.0,1634.0,0,13.4,0,19,4,0.906,13,0,4.3,0,47.6,1,0.441,0,0,0,5,1,0,1,0,3.3,-4,0,0,5,1,1,1,5,1,Low,Positive,1116,0.5,0.436,12280.0,23,1.0893,40.4
